Session_Number,Trial_Time,Listener_Number,Subject_3,Subject_4,Talker_Number,Score,Target_Word,Response_Word_1,Talker_Language,Listener_Language,Background_Noise,Peak/Peak_SNR_(at_Listener),TabRT1,Orientation,Location,Rating,Listener_Age,Talker_Age,Listener_Sex,Talker_Sex,Listener_Status,Talker_Status,
830,7.365615e+05,1023,6,6,1021,0,90,92,Native,Bilingual,6.566667e+01,6.766667e+00,3511,Face_Tablet,Cafeteria,3,22,23,Male,Female,YNH,YNH,
830,7.365615e+05,1023,6,6,1060,1,94,94,Non-Native,Bilingual,6.630000e+01,1.375000e+01,3120,Normal,Cafeteria,3,22,43,Male,Female,YNH,MNH,
830,7.365615e+05,1023,6,6,1059,1,45,45,Native,Bilingual,6.475000e+01,9.350000e+00,3371,Normal,Cafeteria,3,22,25,Male,Female,YNH,YNH,
830,7.365615e+05,1023,6,6,1060,1,96,96,Non-Native,Bilingual,6.520000e+01,1.150000e+01,1253,Normal,Cafeteria,3,22,43,Male,Female,YNH,MNH,
830,7.365615e+05,1023,6,6,1021,1,109,109,Native,Bilingual,6.696667e+01,5.533333e+00,3173,Face_Tablet,Cafeteria,3,22,23,Male,Female,YNH,YNH,
830,7.365615e+05,1059,6,6,1023,1,121,121,Bilingual,Native,6.585000e+01,1.130000e+01,2715,Normal,Cafeteria,4,25,22,Female,Male,YNH,YNH,
830,7.365615e+05,1059,6,6,1060,1,210,210,Non-Native,Native,6.320000e+01,1.840000e+01,1928,Normal,Cafeteria,7,25,43,Female,Female,YNH,MNH,
830,7.365615e+05,1059,6,6,1021,1,118,118,Native,Native,6.590000e+01,8.500000e+00,1484,Face_Tablet,Cafeteria,1,25,23,Female,Female,YNH,YNH,
830,7.365615e+05,1059,6,6,1021,1,72,72,Native,Native,6.516667e+01,8.700000e+00,1570,Normal,Cafeteria,1,25,23,Female,Female,YNH,YNH,
830,7.365615e+05,1059,6,6,1021,1,78,78,Native,Native,6.420000e+01,9.166667e+00,1269,Normal,Cafeteria,1,25,23,Female,Female,YNH,YNH,
830,7.365615e+05,1059,6,6,1023,1,74,74,Bilingual,Native,6.685000e+01,7.150000e+00,1907,Normal,Cafeteria,4,25,22,Female,Male,YNH,YNH,
830,7.365615e+05,1059,6,6,1023,1,31,31,Bilingual,Native,6.315000e+01,1.220000e+01,1435,Face_Target,Cafeteria,4,25,22,Female,Male,YNH,YNH,
830,7.365615e+05,1059,6,6,1060,1,181,181,Non-Native,Native,6.275000e+01,1.545000e+01,2394,Face_Tablet,Cafeteria,7,25,43,Female,Female,YNH,MNH,
830,7.365615e+05,1059,6,6,1060,0,116,115,Non-Native,Native,6.275000e+01,1.635000e+01,1564,Normal,Cafeteria,7,25,43,Female,Female,YNH,MNH,
830,7.365615e+05,1059,6,6,1023,1,156,156,Bilingual,Native,6.505000e+01,8.250000e+00,2985,Normal,Cafeteria,4,25,22,Female,Male,YNH,YNH,
830,7.365615e+05,1059,6,6,1023,1,57,57,Bilingual,Native,6.490000e+01,1.295000e+01,1804,Face_Tablet,Cafeteria,4,25,22,Female,Male,YNH,YNH,
830,7.365615e+05,1059,6,6,1021,1,90,90,Native,Native,6.566667e+01,6.766667e+00,1991,Face_Tablet,Cafeteria,1,25,23,Female,Female,YNH,YNH,
830,7.365615e+05,1059,6,6,1060,1,94,94,Non-Native,Native,6.630000e+01,1.375000e+01,1619,Normal,Cafeteria,7,25,43,Female,Female,YNH,MNH,
830,7.365615e+05,1059,6,6,1060,1,96,96,Non-Native,Native,6.520000e+01,1.150000e+01,2549,Normal,Cafeteria,7,25,43,Female,Female,YNH,MNH,
830,7.365615e+05,1059,6,6,1021,1,109,109,Native,Native,6.696667e+01,5.533333e+00,1038,Face_Tablet,Cafeteria,1,25,23,Female,Female,YNH,YNH,
830,7.365615e+05,1060,6,6,1023,1,121,121,Bilingual,Non-Native,6.585000e+01,1.130000e+01,2749,Normal,Cafeteria,5,43,22,Female,Male,MNH,YNH,
830,7.365615e+05,1060,6,6,1021,1,118,118,Native,Non-Native,6.590000e+01,8.500000e+00,1506,Face_Tablet,Cafeteria,2,43,23,Female,Female,MNH,YNH,
830,7.365615e+05,1060,6,6,1021,1,72,72,Native,Non-Native,6.516667e+01,8.700000e+00,3390,Normal,Cafeteria,2,43,23,Female,Female,MNH,YNH,
830,7.365615e+05,1060,6,6,1021,1,78,78,Native,Non-Native,6.420000e+01,9.166667e+00,3230,Normal,Cafeteria,2,43,23,Female,Female,MNH,YNH,
830,7.365615e+05,1060,6,6,1059,1,222,222,Native,Non-Native,6.285000e+01,9.050000e+00,1374,Face_Tablet,Cafeteria,5,43,25,Female,Female,MNH,YNH,
830,7.365615e+05,1060,6,6,1023,1,74,74,Bilingual,Non-Native,6.685000e+01,7.150000e+00,1328,Normal,Cafeteria,5,43,22,Female,Male,MNH,YNH,
830,7.365615e+05,1060,6,6,1023,1,31,31,Bilingual,Non-Native,6.315000e+01,1.220000e+01,2124,Face_Target,Cafeteria,5,43,22,Female,Male,MNH,YNH,
830,7.365615e+05,1060,6,6,1059,1,83,83,Native,Non-Native,6.505000e+01,8.450000e+00,2931,Face_Tablet,Cafeteria,5,43,25,Female,Female,MNH,YNH,
830,7.365615e+05,1060,6,6,1059,1,61,61,Native,Non-Native,6.495000e+01,7.750000e+00,2032,Normal,Cafeteria,5,43,25,Female,Female,MNH,YNH,
830,7.365615e+05,1060,6,6,1023,1,156,156,Bilingual,Non-Native,6.505000e+01,8.250000e+00,2457,Normal,Cafeteria,5,43,22,Female,Male,MNH,YNH,
830,7.365615e+05,1060,6,6,1059,1,22,22,Native,Non-Native,66,8.550000e+00,1160,Normal,Cafeteria,5,43,25,Female,Female,MNH,YNH,
830,7.365615e+05,1060,6,6,1023,1,57,57,Bilingual,Non-Native,6.490000e+01,1.295000e+01,1670,Face_Tablet,Cafeteria,5,43,22,Female,Male,MNH,YNH,
830,7.365615e+05,1060,6,6,1059,1,216,216,Native,Non-Native,6.405000e+01,8.550000e+00,1615,Normal,Cafeteria,5,43,25,Female,Female,MNH,YNH,
830,7.365615e+05,1060,6,6,1021,1,90,90,Native,Non-Native,6.566667e+01,6.766667e+00,3763,Face_Tablet,Cafeteria,2,43,23,Female,Female,MNH,YNH,
830,7.365615e+05,1060,6,6,1059,1,45,45,Native,Non-Native,6.475000e+01,9.350000e+00,1759,Normal,Cafeteria,5,43,25,Female,Female,MNH,YNH,
830,7.365615e+05,1060,6,6,1021,1,109,109,Native,Non-Native,6.696667e+01,5.533333e+00,2175,Face_Tablet,Cafeteria,2,43,23,Female,Female,MNH,YNH,
829,7.365605e+05,1021,6,6,1047,1,147,147,Native,Native,7.250000e+01,1.130000e+01,849,Face_Tablet,Cafeteria,4,23,20,Female,Male,YNH,YNH,
829,7.365605e+05,1021,6,6,1058,1,270,270,Bilingual,Native,7.430000e+01,6.100000e+00,784,Normal,Cafeteria,3,23,20,Female,Female,YNH,YNH,
829,7.365605e+05,1021,6,6,1058,1,146,146,Bilingual,Native,7.480000e+01,3.100000e+00,1348,Normal,Cafeteria,3,23,20,Female,Female,YNH,YNH,
829,7.365605e+05,1021,6,6,1047,1,246,246,Native,Native,7.260000e+01,1.025000e+01,825,Normal,Cafeteria,4,23,20,Female,Male,YNH,YNH,
829,7.365605e+05,1021,6,6,1047,0,160,164,Native,Native,7.860000e+01,4.550000e+00,1024,Face_Tablet,Cafeteria,4,23,20,Female,Male,YNH,YNH,
829,7.365605e+05,1021,6,6,1058,1,48,48,Bilingual,Native,7.655000e+01,1.500000e+00,1286,Normal,Cafeteria,3,23,20,Female,Female,YNH,YNH,
829,7.365605e+05,1021,6,6,1047,1,8,8,Native,Native,7.655000e+01,7.250000e+00,1548,Normal,Cafeteria,4,23,20,Female,Male,YNH,YNH,
829,7.365605e+05,1021,6,6,1058,1,216,216,Bilingual,Native,7.650000e+01,1.900000e+00,466,Normal,Cafeteria,3,23,20,Female,Female,YNH,YNH,
829,7.365605e+05,1021,6,6,1058,1,203,203,Bilingual,Native,7.835000e+01,9.000000e-01,903,Face_Target,Cafeteria,3,23,20,Female,Female,YNH,YNH,
829,7.365605e+05,1021,6,6,1047,1,89,89,Native,Native,7.670000e+01,6.200000e+00,1892,Normal,Cafeteria,4,23,20,Female,Male,YNH,YNH,
829,7.365605e+05,1021,6,6,1057,1,246,246,Native,Native,7.455000e+01,6.150000e+00,682,Normal,Cafeteria,1,23,26,Female,Female,YNH,YNH,
829,7.365605e+05,1021,6,6,1047,1,8,8,Native,Native,7.365000e+01,6.250000e+00,1745,Normal,Cafeteria,4,23,20,Female,Male,YNH,YNH,
829,7.365605e+05,1021,6,6,1058,1,37,37,Bilingual,Native,7.565000e+01,3.150000e+00,964,Normal,Cafeteria,3,23,20,Female,Female,YNH,YNH,
829,7.365605e+05,1021,6,6,1047,1,264,264,Native,Native,8.020000e+01,3.300000e+00,591,Normal,Cafeteria,4,23,20,Female,Male,YNH,YNH,
829,7.365605e+05,1021,6,6,1057,1,216,216,Native,Native,7.360000e+01,7.800000e+00,848,Face_Target,Cafeteria,1,23,26,Female,Female,YNH,YNH,
829,7.365605e+05,1021,6,6,1058,1,65,65,Bilingual,Native,7.515000e+01,6.900000e+00,1659,Face_Target,Cafeteria,3,23,20,Female,Female,YNH,YNH,
829,7.365605e+05,1021,6,6,1047,0,10,15,Native,Native,7.640000e+01,5.750000e+00,1517,Normal,Cafeteria,4,23,20,Female,Male,YNH,YNH,
829,7.365605e+05,1047,6,6,1021,1,85,85,Native,Native,7.450000e+01,3.300000e+00,1039,Face_Tablet,Cafeteria,1,20,23,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1058,1,270,270,Bilingual,Native,7.430000e+01,6.100000e+00,1068,Normal,Cafeteria,3,20,20,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1058,1,146,146,Bilingual,Native,7.480000e+01,3.100000e+00,1455,Normal,Cafeteria,3,20,20,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1021,1,15,15,Native,Native,7.453333e+01,3.333333e+00,1365,Face_Target,Cafeteria,1,20,23,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1021,1,230,230,Native,Native,7.770000e+01,2.933333e+00,1576,Normal,Cafeteria,1,20,23,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1058,1,48,48,Bilingual,Native,7.655000e+01,1.500000e+00,1397,Normal,Cafeteria,3,20,20,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1058,1,216,216,Bilingual,Native,7.650000e+01,1.900000e+00,679,Normal,Cafeteria,3,20,20,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1058,1,203,203,Bilingual,Native,7.835000e+01,9.000000e-01,805,Face_Target,Cafeteria,3,20,20,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1057,1,246,246,Native,Native,7.455000e+01,6.150000e+00,949,Normal,Cafeteria,2,20,26,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1058,1,37,37,Bilingual,Native,7.565000e+01,3.150000e+00,762,Normal,Cafeteria,3,20,20,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1057,1,216,216,Native,Native,7.360000e+01,7.800000e+00,1335,Face_Target,Cafeteria,2,20,26,Male,Female,YNH,YNH,
829,7.365605e+05,1047,6,6,1058,1,65,65,Bilingual,Native,7.515000e+01,6.900000e+00,1371,Face_Target,Cafeteria,3,20,20,Male,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1047,1,147,147,Native,Native,7.250000e+01,1.130000e+01,1457,Face_Tablet,Cafeteria,5,26,20,Female,Male,YNH,YNH,
829,7.365605e+05,1057,6,6,1021,1,85,85,Native,Native,7.450000e+01,3.300000e+00,4197,Face_Tablet,Cafeteria,5,26,23,Female,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1058,1,270,270,Bilingual,Native,7.430000e+01,6.100000e+00,1562,Normal,Cafeteria,4,26,20,Female,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1058,0,146,154,Bilingual,Native,7.480000e+01,3.100000e+00,1545,Normal,Cafeteria,4,26,20,Female,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1021,1,15,15,Native,Native,7.453333e+01,3.333333e+00,1208,Face_Target,Cafeteria,5,26,23,Female,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1047,1,246,246,Native,Native,7.260000e+01,1.025000e+01,1449,Normal,Cafeteria,5,26,20,Female,Male,YNH,YNH,
829,7.365605e+05,1057,6,6,1021,1,230,230,Native,Native,7.770000e+01,2.933333e+00,865,Normal,Cafeteria,5,26,23,Female,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1047,1,160,160,Native,Native,7.860000e+01,4.550000e+00,1192,Face_Tablet,Cafeteria,5,26,20,Female,Male,YNH,YNH,
829,7.365605e+05,1057,6,6,1058,1,48,48,Bilingual,Native,7.655000e+01,1.500000e+00,1043,Normal,Cafeteria,4,26,20,Female,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1047,1,8,8,Native,Native,7.655000e+01,7.250000e+00,1209,Normal,Cafeteria,5,26,20,Female,Male,YNH,YNH,
829,7.365605e+05,1057,6,6,1058,1,216,216,Bilingual,Native,7.650000e+01,1.900000e+00,1188,Normal,Cafeteria,4,26,20,Female,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1058,1,203,203,Bilingual,Native,7.835000e+01,9.000000e-01,1278,Face_Target,Cafeteria,4,26,20,Female,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1047,1,89,89,Native,Native,7.670000e+01,6.200000e+00,2099,Normal,Cafeteria,5,26,20,Female,Male,YNH,YNH,
829,7.365605e+05,1057,6,6,1047,1,8,8,Native,Native,7.365000e+01,6.250000e+00,1363,Normal,Cafeteria,5,26,20,Female,Male,YNH,YNH,
829,7.365605e+05,1057,6,6,1058,1,37,37,Bilingual,Native,7.565000e+01,3.150000e+00,1607,Normal,Cafeteria,4,26,20,Female,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1047,1,264,264,Native,Native,8.020000e+01,3.300000e+00,862,Normal,Cafeteria,5,26,20,Female,Male,YNH,YNH,
829,7.365605e+05,1057,6,6,1058,1,65,65,Bilingual,Native,7.515000e+01,6.900000e+00,1237,Face_Target,Cafeteria,4,26,20,Female,Female,YNH,YNH,
829,7.365605e+05,1057,6,6,1047,1,10,10,Native,Native,7.640000e+01,5.750000e+00,705,Normal,Cafeteria,5,26,20,Female,Male,YNH,YNH,
829,7.365605e+05,1058,6,6,1047,1,147,147,Native,Bilingual,7.250000e+01,1.130000e+01,1125,Face_Tablet,Cafeteria,3,20,20,Female,Male,YNH,YNH,
829,7.365605e+05,1058,6,6,1021,1,85,85,Native,Bilingual,7.450000e+01,3.300000e+00,4504,Face_Tablet,Cafeteria,2,20,23,Female,Female,YNH,YNH,
829,7.365605e+05,1058,6,6,1021,0,15,67,Native,Bilingual,7.453333e+01,3.333333e+00,2583,Face_Target,Cafeteria,2,20,23,Female,Female,YNH,YNH,
829,7.365605e+05,1058,6,6,1047,1,246,246,Native,Bilingual,7.260000e+01,1.025000e+01,1773,Normal,Cafeteria,3,20,20,Female,Male,YNH,YNH,
829,7.365605e+05,1058,6,6,1021,1,230,230,Native,Bilingual,7.770000e+01,2.933333e+00,1197,Normal,Cafeteria,2,20,23,Female,Female,YNH,YNH,
829,7.365605e+05,1058,6,6,1047,1,160,160,Native,Bilingual,7.860000e+01,4.550000e+00,1708,Face_Tablet,Cafeteria,3,20,20,Female,Male,YNH,YNH,
829,7.365605e+05,1058,6,6,1047,1,8,8,Native,Bilingual,7.655000e+01,7.250000e+00,1943,Normal,Cafeteria,3,20,20,Female,Male,YNH,YNH,
829,7.365605e+05,1058,6,6,1047,1,89,89,Native,Bilingual,7.670000e+01,6.200000e+00,1736,Normal,Cafeteria,3,20,20,Female,Male,YNH,YNH,
829,7.365605e+05,1058,6,6,1057,1,246,246,Native,Bilingual,7.455000e+01,6.150000e+00,967,Normal,Cafeteria,2,20,26,Female,Female,YNH,YNH,
829,7.365605e+05,1058,6,6,1047,1,8,8,Native,Bilingual,7.365000e+01,6.250000e+00,1229,Normal,Cafeteria,3,20,20,Female,Male,YNH,YNH,
829,7.365605e+05,1058,6,6,1047,1,264,264,Native,Bilingual,8.020000e+01,3.300000e+00,1639,Normal,Cafeteria,3,20,20,Female,Male,YNH,YNH,
829,7.365605e+05,1058,6,6,1057,1,216,216,Native,Bilingual,7.360000e+01,7.800000e+00,978,Face_Target,Cafeteria,2,20,26,Female,Female,YNH,YNH,
829,7.365605e+05,1058,6,6,1047,1,10,10,Native,Bilingual,7.640000e+01,5.750000e+00,1024,Normal,Cafeteria,3,20,20,Female,Male,YNH,YNH,
828,7.365605e+05,1021,6,6,1058,1,55,55,Bilingual,Native,7.490000e+01,-5.000000e-02,1047,Face_Target,Cafeteria,3,23,20,Female,Female,YNH,YNH,
828,7.365605e+05,1021,6,6,1058,1,110,110,Bilingual,Native,7.295000e+01,3.750000e+00,982,Face_Target,Cafeteria,3,23,20,Female,Female,YNH,YNH,
828,7.365605e+05,1021,6,6,1047,1,207,207,Native,Native,7.035000e+01,1.155000e+01,1466,Normal,Cafeteria,3,23,20,Female,Male,YNH,YNH,
828,7.365605e+05,1021,6,6,1047,1,209,209,Native,Native,7.035000e+01,1.155000e+01,1301,Face_Target,Cafeteria,3,23,20,Female,Male,YNH,YNH,
828,7.365605e+05,1021,6,6,1047,1,263,263,Native,Native,7.545000e+01,7.300000e+00,888,Normal,Cafeteria,3,23,20,Female,Male,YNH,YNH,
828,7.365605e+05,1021,6,6,1057,1,59,59,Native,Native,7.290000e+01,7.100000e+00,1507,Face_Target,Cafeteria,1,23,26,Female,Female,YNH,YNH,
828,7.365605e+05,1021,6,6,1058,1,173,173,Bilingual,Native,7.690000e+01,6.100000e+00,1193,Normal,Cafeteria,3,23,20,Female,Female,YNH,YNH,
828,7.365605e+05,1021,6,6,1058,1,61,61,Bilingual,Native,7.310000e+01,1.700000e+00,1724,Face_Tablet,Cafeteria,3,23,20,Female,Female,YNH,YNH,
828,7.365605e+05,1021,6,6,1057,1,216,216,Native,Native,7.125000e+01,8.100000e+00,799,Normal,Cafeteria,1,23,26,Female,Female,YNH,YNH,
828,7.365605e+05,1021,6,6,1057,1,139,139,Native,Native,7.420000e+01,6.650000e+00,816,Normal,Cafeteria,1,23,26,Female,Female,YNH,YNH,
828,7.365605e+05,1021,6,6,1057,1,227,227,Native,Native,7.485000e+01,4.750000e+00,1758,Face_Target,Cafeteria,1,23,26,Female,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1058,1,55,55,Bilingual,Native,7.490000e+01,-5.000000e-02,1275,Face_Target,Cafeteria,3,20,20,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1058,0,110,112,Bilingual,Native,7.295000e+01,3.750000e+00,976,Face_Target,Cafeteria,3,20,20,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1021,1,167,167,Native,Native,7.443333e+01,2.400000e+00,732,Normal,Cafeteria,1,20,23,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1021,0,144,22,Native,Native,7.333333e+01,5.866667e+00,1991,Face_Tablet,Cafeteria,1,20,23,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1057,1,59,59,Native,Native,7.290000e+01,7.100000e+00,1415,Face_Target,Cafeteria,1,20,26,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1021,1,62,62,Native,Native,7.200000e+01,6.033333e+00,858,Face_Target,Cafeteria,1,20,23,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1021,1,180,180,Native,Native,7.856667e+01,-2.666667e-01,1105,Face_Target,Cafeteria,1,20,23,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1058,1,173,173,Bilingual,Native,7.690000e+01,6.100000e+00,2212,Normal,Cafeteria,3,20,20,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1021,1,194,194,Native,Native,7.530000e+01,4.133333e+00,1305,Face_Tablet,Cafeteria,1,20,23,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1021,0,20,109,Native,Native,7.206667e+01,7.600000e+00,2497,Normal,Cafeteria,1,20,23,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1021,1,55,55,Native,Native,7.156667e+01,5.666667e+00,1534,Normal,Cafeteria,1,20,23,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1021,1,222,222,Native,Native,7.233333e+01,6.866667e+00,1891,Normal,Cafeteria,1,20,23,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1021,1,272,272,Native,Native,7.233333e+01,6.866667e+00,1264,Face_Target,Cafeteria,1,20,23,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1058,1,61,61,Bilingual,Native,7.310000e+01,1.700000e+00,2601,Face_Tablet,Cafeteria,3,20,20,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1057,1,216,216,Native,Native,7.125000e+01,8.100000e+00,964,Normal,Cafeteria,1,20,26,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1057,1,139,139,Native,Native,7.420000e+01,6.650000e+00,3517,Normal,Cafeteria,1,20,26,Male,Female,YNH,YNH,
828,7.365605e+05,1047,6,6,1057,1,227,227,Native,Native,7.485000e+01,4.750000e+00,526,Face_Target,Cafeteria,1,20,26,Male,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1058,1,55,55,Bilingual,Native,7.490000e+01,-5.000000e-02,2064,Face_Target,Cafeteria,3,26,20,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1058,1,110,110,Bilingual,Native,7.295000e+01,3.750000e+00,728,Face_Target,Cafeteria,3,26,20,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1021,1,167,167,Native,Native,7.443333e+01,2.400000e+00,1197,Normal,Cafeteria,4,26,23,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1021,0,144,76,Native,Native,7.333333e+01,5.866667e+00,2013,Face_Tablet,Cafeteria,4,26,23,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1047,1,207,207,Native,Native,7.035000e+01,1.155000e+01,885,Normal,Cafeteria,4,26,20,Female,Male,YNH,YNH,
828,7.365605e+05,1057,6,6,1047,1,209,209,Native,Native,7.035000e+01,1.155000e+01,3205,Face_Target,Cafeteria,4,26,20,Female,Male,YNH,YNH,
828,7.365605e+05,1057,6,6,1047,1,263,263,Native,Native,7.545000e+01,7.300000e+00,808,Normal,Cafeteria,4,26,20,Female,Male,YNH,YNH,
828,7.365605e+05,1057,6,6,1021,1,62,62,Native,Native,7.200000e+01,6.033333e+00,841,Face_Target,Cafeteria,4,26,23,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1021,1,180,180,Native,Native,7.856667e+01,-2.666667e-01,1861,Face_Target,Cafeteria,4,26,23,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1058,1,173,173,Bilingual,Native,7.690000e+01,6.100000e+00,1089,Normal,Cafeteria,3,26,20,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1021,1,194,194,Native,Native,7.530000e+01,4.133333e+00,1229,Face_Tablet,Cafeteria,4,26,23,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1021,1,20,20,Native,Native,7.206667e+01,7.600000e+00,2485,Normal,Cafeteria,4,26,23,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1021,1,55,55,Native,Native,7.156667e+01,5.666667e+00,1201,Normal,Cafeteria,4,26,23,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1021,1,222,222,Native,Native,7.233333e+01,6.866667e+00,1425,Normal,Cafeteria,4,26,23,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1021,1,272,272,Native,Native,7.233333e+01,6.866667e+00,704,Face_Target,Cafeteria,4,26,23,Female,Female,YNH,YNH,
828,7.365605e+05,1057,6,6,1058,1,61,61,Bilingual,Native,7.310000e+01,1.700000e+00,1612,Face_Tablet,Cafeteria,3,26,20,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1021,1,167,167,Native,Bilingual,7.443333e+01,2.400000e+00,1539,Normal,Cafeteria,3,20,23,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1021,0,144,22,Native,Bilingual,7.333333e+01,5.866667e+00,1693,Face_Tablet,Cafeteria,3,20,23,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1047,1,207,207,Native,Bilingual,7.035000e+01,1.155000e+01,1066,Normal,Cafeteria,3,20,20,Female,Male,YNH,YNH,
828,7.365605e+05,1058,6,6,1047,1,209,209,Native,Bilingual,7.035000e+01,1.155000e+01,2381,Face_Target,Cafeteria,3,20,20,Female,Male,YNH,YNH,
828,7.365605e+05,1058,6,6,1047,1,263,263,Native,Bilingual,7.545000e+01,7.300000e+00,1044,Normal,Cafeteria,3,20,20,Female,Male,YNH,YNH,
828,7.365605e+05,1058,6,6,1057,1,59,59,Native,Bilingual,7.290000e+01,7.100000e+00,1892,Face_Target,Cafeteria,2,20,26,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1021,1,62,62,Native,Bilingual,7.200000e+01,6.033333e+00,1061,Face_Target,Cafeteria,3,20,23,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1021,1,180,180,Native,Bilingual,7.856667e+01,-2.666667e-01,1654,Face_Target,Cafeteria,3,20,23,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1021,1,194,194,Native,Bilingual,7.530000e+01,4.133333e+00,1945,Face_Tablet,Cafeteria,3,20,23,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1021,1,20,20,Native,Bilingual,7.206667e+01,7.600000e+00,1357,Normal,Cafeteria,3,20,23,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1021,1,55,55,Native,Bilingual,7.156667e+01,5.666667e+00,1390,Normal,Cafeteria,3,20,23,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1021,1,222,222,Native,Bilingual,7.233333e+01,6.866667e+00,1592,Normal,Cafeteria,3,20,23,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1021,1,272,272,Native,Bilingual,7.233333e+01,6.866667e+00,1017,Face_Target,Cafeteria,3,20,23,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1057,1,216,216,Native,Bilingual,7.125000e+01,8.100000e+00,1942,Normal,Cafeteria,2,20,26,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1057,1,139,139,Native,Bilingual,7.420000e+01,6.650000e+00,1908,Normal,Cafeteria,2,20,26,Female,Female,YNH,YNH,
828,7.365605e+05,1058,6,6,1057,1,227,227,Native,Bilingual,7.485000e+01,4.750000e+00,1288,Face_Target,Cafeteria,2,20,26,Female,Female,YNH,YNH,
827,7.365605e+05,1021,6,6,1057,1,88,88,Native,Native,6.855000e+01,1.165000e+01,961,Face_Target,Cafeteria,1,23,26,Female,Female,YNH,YNH,
827,7.365605e+05,1021,6,6,1058,1,141,141,Bilingual,Native,6.765000e+01,4.350000e+00,1411,Normal,Cafeteria,2,23,20,Female,Female,YNH,YNH,
827,7.365605e+05,1021,6,6,1057,1,86,86,Native,Native,6.495000e+01,1.615000e+01,1235,Face_Tablet,Cafeteria,1,23,26,Female,Female,YNH,YNH,
827,7.365605e+05,1021,6,6,1057,1,35,35,Native,Native,6.615000e+01,1.420000e+01,640,Normal,Cafeteria,1,23,26,Female,Female,YNH,YNH,
827,7.365605e+05,1021,6,6,1058,1,5,5,Bilingual,Native,7.085000e+01,1.800000e+00,1305,Normal,Cafeteria,2,23,20,Female,Female,YNH,YNH,
